iata_code,airport_name,latitude_deg,longitude_deg,elevation_ft,municipality
GKN,Gulkana Airport,62.15489960000001,-145.4570007,1586.0,Gulkana
GLV,Golovin Airport,64.5504989624,-163.007003784,59.0,Golovin
GAM,Gambell Airport,63.76679992675781,-171.73300170898438,27.0,Gambell
BGQ,Big Lake Airport,61.5360984802,-149.813995361,158.0,Big Lake
GST,Gustavus Airport,58.42530060000001,-135.7070007,35.0,Gustavus
NME,Nightmute Airport,60.471000671386996,-164.70100402832,4.0,Nightmute
SGY,Skagway Airport,59.46009826660156,-135.31599426269528,44.0,Skagway
HCR,Holy Cross Airport,62.18830108642578,-159.77499389648438,70.0,Holy Cross
HSL,Huslia Airport,65.69789886,-156.3509979,220.0,Huslia
HNS,Haines Airport,59.24380111694336,-135.52400207519528,15.0,Haines
HOM,Homer Airport,59.64559936523438,-151.4770050048828,84.0,Homer
HPB,Hooper Bay Airport,61.52389908,-166.1470032,13.0,Hooper Bay
HUS,Hughes Airport,66.04109955,-154.26300049999998,299.0,Hughes
SHX,Shageluk Airport,62.6922988892,-159.569000244,79.0,Shageluk
IGG,Igiugig Airport,59.32400131225586,-155.90199279785156,90.0,Igiugig
EGX,Egegik Airport,58.1855010986,-157.375,92.0,Egegik
IAN,Bob Baker Memorial Airport,66.9759979248,-160.43699646,166.0,Kiana
ILI,Iliamna Airport,59.75439835,-154.9109955,192.0,Iliamna
UTO,Indian Mountain LRRS Airport,65.99279785,-153.7039948,1273.0,Utopia Creek
MCL,McKinley National Park Airport,63.7326011658,-148.910995483,1720.0,McKinley Park
WAA,Wales Airport,65.62259300000001,-168.095,22.0,Wales
JNU,Juneau International Airport,58.35499954223633,-134.57600402832028,21.0,Juneau
KGK,Koliganek Airport,59.726600647,-157.259002686,269.0,Koliganek
KDK,Kodiak Municipal Airport,57.8059005737,-152.37399292,139.0,Kodiak
KFP,False Pass Airport,54.8474006652832,-163.41000366210938,20.0,False Pass
AKK,Akhiok Airport,56.9387016296,-154.182998657,44.0,Akhiok
KPN,Kipnuk Airport,59.9329986572,-164.031005859,11.0,Kipnuk
KKA,Koyuk Alfred Adams Airport,64.9394989014,-161.154006958,154.0,Koyuk
LKK,Kulik Lake Airport,58.9821014404,-155.121002197,717.0,Kulik Lake
AKN,King Salmon Airport,58.67679977,-156.6490021,73.0,King Salmon
IKO,Nikolski Air Station,52.94160079956055,-168.8489990234375,77.0,Nikolski
AKP,Anaktuvuk Pass Airport,68.13359833,-151.7429962,2102.0,Anaktuvuk Pass
KTN,Ketchikan International Airport,55.35559845,-131.7140045,89.0,Ketchikan
UUK,Ugnu-Kuparuk Airport,70.33080291750001,-149.59800720200002,67.0,Kuparuk
KAL,Kaltag Airport,64.31909943,-158.74099730000003,181.0,Kaltag
KLW,Klawock Airport,55.5792007446,-133.076004028,80.0,Klawock
KYK,Karluk Airport,57.5671005249,-154.449996948,137.0,Karluk
KLN,Larsen Bay Airport,57.535099029499996,-153.977996826,87.0,Larsen Bay
KLG,Kalskag Airport,61.53630065917969,-160.34100341796875,55.0,Kalskag
DQH,Alpine Airstrip,70.3442993164,-150.945007324,18.0,Deadhorse
WCR,Chandalar Lake Airport,67.5045013428,-148.483001709,1920.0,Chandalar Lake
LUR,Cape Lisburne LRRS Airport,68.87509918,-166.1100006,16.0,Cape Lisburne
KMO,Manokotak Airport,58.9902000427,-159.050003052,100.0,Manokotak
MCG,McGrath Airport,62.95289993,-155.60600280000003,341.0,McGrath
MDO,Middleton Island Airport,59.4499015808,-146.307006836,100.0,Middleton Island
LMA,Minchumina Airport,63.886002000000005,-152.30200200000002,678.0,Minchumina
SMK,St Michael Airport,63.49010086,-162.1100006,98.0,St Michael
MLY,Manley Hot Springs Airport,64.99759674069999,-150.643997192,270.0,Manley Hot Springs
MOU,Mountain Village Airport,62.09540176391602,-163.6820068359375,337.0,Mountain Village
MRI,Merrill Field,61.2135009765625,-149.843994140625,137.0,Anchorage
MXY,Mc Carthy Airport,61.437099456800006,-142.904006958,1531.0,Mccarthy
MYU,Mekoryuk Airport,60.37139892578125,-166.27099609375,48.0,Mekoryuk
WNA,Napakiak Airport,60.69029998779297,-161.97900390625,17.0,Napakiak
ANC,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,Anchorage
ANI,Aniak Airport,61.58160018920898,-159.54299926757812,88.0,Aniak
ENN,Nenana Municipal Airport,64.54730224609375,-149.07400512695312,362.0,Nenana
NNL,Nondalton Airport,59.980201721190994,-154.8390045166,314.0,Nondalton
ANN,Annette Island Airport,55.04240036010742,-131.57200622558594,119.0,Annette
NUL,Nulato Airport,64.729301,-158.074005,399.0,Nulato
ANV,Anvik Airport,62.646702000000005,-160.190994,291.0,Anvik
KNW,New Stuyahok Airport,59.4499015808,-157.32800293,364.0,New Stuyahok
OBU,Kobuk Airport,66.9123001099,-156.897003174,137.0,Kobuk
PCA,Portage Creek Airport,58.9065,-157.714,137.0,Portage Creek
HNH,Hoonah Airport,58.0961,-135.410111,19.0,Hoonah
OME,Nome Airport,64.51219940185547,-165.44500732421875,37.0,Nome
OOK,Toksook Bay Airport,60.54140091,-165.0870056,59.0,Toksook Bay
ORT,Northway Airport,62.96129989999999,-141.9290009,1715.0,Northway
OTZ,Ralph Wien Memorial Airport,66.88469696,-162.598999,14.0,Kotzebue
NLG,Nelson Lagoon Airport,56.007499694824,-161.16000366211,14.0,Nelson Lagoon
STG,St George Airport,56.5783004761,-169.662002563,125.0,St George
KPC,Port Clarence Coast Guard Station,65.25370025630001,-166.85899353,10.0,Port Clarence
KPV,Perryville Airport,55.905998,-159.162993,29.0,Perryville
PSG,Petersburg James A Johnson Airport,56.80170059,-132.9450073,111.0,Petersburg
PTH,Port Heiden Airport,56.95909881591797,-158.63299560546875,95.0,Port Heiden
PKA,Napaskiak Airport,60.70289993,-161.7779999,24.0,Napaskiak
PTU,Platinum Airport,59.01139831542969,-161.82000732421875,15.0,Platinum
PIP,Pilot Point Airport,57.5803985596,-157.572006226,57.0,Pilot Point
PHO,Point Hope Airport,68.34880065917969,-166.7989959716797,12.0,Point Hope
PPC,Prospect Creek Airport,66.814102172852,-150.64399719238,1095.0,Prospect Creek
KWN,Quinhagak Airport,59.7551,-161.845,42.0,Quinhagak
NUI,Nuiqsut Airport,70.2099990845,-151.00599670399998,38.0,Nuiqsut
ARC,Arctic Village Airport,68.1147,-145.578995,2092.0,Arctic Village
RSH,Russian Mission Airport,61.7788848877,-161.319458008,51.0,Russian Mission
RBY,Ruby Airport,64.72720337,-155.47000119999998,658.0,Ruby
SVA,Savoonga Airport,63.6864013671875,-170.4929962158203,53.0,Savoonga
SCC,Deadhorse Airport,70.19470215,-148.46499630000002,65.0,Deadhorse
SDP,Sand Point Airport,55.31499862670898,-160.5229949951172,21.0,Sand Point
SHH,Shishmaref Airport,66.249604,-166.089112,12.0,Shishmaref
SIT,Sitka Rocky Gutierrez Airport,57.04710006713867,-135.36199951171878,21.0,Sitka
WLK,Selawik Airport,66.60009766,-159.98599240000001,17.0,Selawik
SLQ,Sleetmute Airport,61.7005004883,-157.166000366,190.0,Sleetmute
KSM,St Mary's Airport,62.0605011,-163.30200200000002,312.0,St Mary's
SNP,St Paul Island Airport,57.16730117797852,-170.22000122070312,63.0,St Paul Island
SOV,Seldovia Airport,59.442401885986,-151.70399475098,29.0,Seldovia
SMU,Sheep Mountain Airport,61.812000274700004,-147.507003784,2750.0,Sheep Mountain
UMM,Summit Airport,63.3315010071,-149.126998901,2409.0,Summit
SVW,Sparrevohn LRRS Airport,61.09740067,-155.5740051,1585.0,Sparrevohn
SKW,Skwentna Airport,61.9653015137,-151.190994263,148.0,Skwentna
SXQ,Soldotna Airport,60.47570037841797,-151.03399658203125,113.0,Soldotna
SYA,Eareckson Air Station,52.71229935,174.1139984,95.0,Shemya
TAL,Ralph M Calhoun Memorial Airport,65.1744003296,-152.10899353,236.0,Tanana
TNC,Tin City Long Range Radar Station Airport,65.56310272,-167.9219971,271.0,Tin City
TLA,Teller Airport,65.2404022217,-166.339004517,294.0,Teller
TOG,Togiak Airport,59.05279922485352,-160.39700317382812,21.0,Togiak Village
TKA,Talkeetna Airport,62.320499420165994,-150.09399414062,358.0,Talkeetna
TLJ,Tatalina LRRS Airport,62.894401550299996,-155.977005005,964.0,Takotna
ATK,Atqasuk Edward Burnell Sr Memorial Airport,70.46730041503906,-157.43600463867188,96.0,Atqasuk
AUK,Alakanuk Airport,62.6800422668,-164.65992736799998,10.0,Alakanuk
UMT,Umiat Airport,69.37110138,-152.1360016,267.0,Umiat
UNK,Unalakleet Airport,63.88840103,-160.798996,27.0,Unalakleet
WOW,Willow Airport,61.7541999817,-150.052001953,221.0,Willow
VAK,Chevak Airport,61.5409,-165.6005,75.0,Chevak
KVC,King Cove Airport,55.11629867553711,-162.26600646972656,155.0,King Cove
VDZ,Valdez Pioneer Field,61.13389969,-146.24800109999998,121.0,Valdez
VEE,Venetie Airport,67.0086975098,-146.365997314,574.0,Venetie
KVL,Kivalina Airport,67.73619842529297,-164.56300354003906,13.0,Kivalina
WBQ,Beaver Airport,66.36219787600001,-147.406997681,359.0,Beaver
SWD,Seward Airport,60.12689971923828,-149.41900634765625,22.0,Seward
WRG,Wrangell Airport,56.48429871,-132.36999509999998,49.0,Wrangell
AIN,Wainwright Airport,70.6380004883,-159.994995117,41.0,Wainwright
WMO,White Mountain Airport,64.689201355,-163.412994385,267.0,White Mountain
WTK,Noatak Airport,67.56610107421875,-162.97500610351562,88.0,Noatak
WWA,Wasilla Airport,61.5717010498,-149.539993286,354.0,Wasilla
YAK,Yakutat Airport,59.503299713100006,-139.660003662,33.0,Yakutat
AKI,Akiak Airport,60.9029006958,-161.231002808,30.0,Akiak
AET,Allakaket Airport,66.5518035889,-152.621994019,441.0,Allakaket
PFC,Pacific City State Airport,45.19979858399999,-123.961997986,5.0,Pacific City
NCN,Chenega Bay Airport,60.0773010254,-147.992004395,72.0,Chenega
CLP,Clarks Point Airport,58.83369827,-158.529007,80.0,Clarks Point
ELI,Elim Airport,64.61470032,-162.2720032,162.0,Elim
KUK,Kasigluk Airport,60.87440109,-162.5240021,48.0,Kasigluk
KNK,Kokhanok Airport,59.4332008362,-154.804000854,115.0,Kokhanok
KOT,Kotlik Airport,63.030601501499994,-163.533004761,15.0,Kotlik
KTS,Brevig Mission Airport,65.3312988281,-166.46600341799999,38.0,Brevig Mission
KYU,Koyukuk Airport,64.8760986328,-157.727005005,149.0,Koyukuk
KWT,Kwethluk Airport,60.790298461899994,-161.444000244,25.0,Kwethluk
ORV,Robert (Bob) Curtis Memorial Airport,66.81790161,-161.01899719999997,55.0,Noorvik
SKK,Shaktoolik Airport,64.37110138,-161.223999,24.0,Shaktoolik
TKJ,Tok Junction Airport,63.32949829,-142.9539948,1639.0,Tok
WSN,South Naknek Nr 2 Airport,58.7033996582,-157.007995605,162.0,South Naknek
FYU,Fort Yukon Airport,66.57150268554689,-145.25,433.0,Fort Yukon
PGM,Port Graham Airport,59.348300933838,-151.83200073242,93.0,Port Graham
BKH,Barking Sands Airport,22.022800445599998,-159.785003662,23.0,Kekaha
HDH,Dillingham Airfield,21.5795001984,-158.197006226,14.0,Mokuleia
HHI,Wheeler Army Airfield,21.48349953,-158.03999330000002,837.0,Wahiawa
HNM,Hana Airport,20.79560089111328,-156.01400756835938,78.0,Hana
JHM,Kapalua Airport,20.962900161743164,-156.67300415039062,256.0,Lahaina
JRF,Kalaeloa Airport,21.3074,-158.070009,30.0,Kapolei
KOA,Ellison Onizuka Kona International At Keahole Airport,19.738782999999998,-156.045603,47.0,Kailua/Kona
LIH,Lihue Airport,21.97599983215332,-159.33900451660156,153.0,Lihue
LUP,Kalaupapa Airport,21.21100044,-156.973999,24.0,Kalaupapa
MKK,Molokai Airport,21.15290069580078,-157.0959930419922,454.0,Kaunakakai
MUE,Waimea Kohala Airport,20.001300811767575,-155.66799926757812,2671.0,Kamuela
NGF,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,21.450500488299998,-157.76800537100002,24.0,Kaneohe
HNL,Daniel K Inouye International Airport,21.32062,-157.924228,13.0,Honolulu
LNY,Lanai Airport,20.785600662231445,-156.9510040283203,1308.0,Lanai City
OGG,Kahului Airport,20.8986,-156.429993,54.0,Kahului
PAK,Port Allen Airport,21.896900177,-159.602996826,24.0,Hanapepe
BSF,Bradshaw Army Airfield,19.760099411,-155.554000854,6190.0,Camp Pohakuloa
ITO,Hilo International Airport,19.721399307250977,-155.04800415039062,38.0,Hilo
UPP,Upolu Airport,20.265300750732425,-155.86000061035156,96.0,Hawi
PIZ,Point Lay LRRS Airport,69.73290253,-163.00500490000002,22.0,Point Lay
RDV,Red Devil Airport,61.7881011963,-157.350006104,174.0,Red Devil
RMP,Rampart Airport,65.507896,-150.141007,302.0,Rampart
LPS,Lopez Island Airport,48.4838981628418,-122.93800354003906,209.0,Lopez
SAS,Salton Sea Airport,33.241401672399995,-115.952003479,-84.0,Salton City
SRV,Stony River 2 Airport,61.789699554399995,-156.589004517,230.0,Stony River
SVS,Stevens Village Airport,66.0172,-149.0545,305.0,Stevens Village
SXP,Nunam Iqua Airport,62.520599,-164.848006,12.0,Nunam Iqua
SYB,Seal Bay Seaplane Base,58.3733,-152.2018,0.0,Seal Bay
SYN,Stanton Airfield,44.475498199499995,-93.0162963867,920.0,Stanton
SZN,Santa Cruz Island Airport,34.060600280799996,-119.915000916,50.0,Santa Barbara
SZP,Santa Paula Airport,34.34719849,-119.060997,243.0,Santa Paula
TCT,Takotna Airport,62.99320600000001,-156.029026,825.0,Takotna
TLT,Tuluksak Airport,61.096801757799994,-160.968994141,30.0,Tuluksak
PTA,Port Alsworth Airport,60.20168100000001,-154.325863,280.0,Port Alsworth
TSG,Tanacross Airport,63.3744010925,-143.335998535,1549.0,Tanacross
TYE,Tyonek Airport,61.076698303223,-151.13800048828,110.0,Tyonek
DBS,Dubois Municipal Airport,44.1665992737,-112.225997925,5123.0,Dubois
UGB,Ugashik Bay Airport,57.4253997803,-157.74000549299998,132.0,Pilot Point
XWA,Williston Basin International Airport,48.258387,-103.748797,2344.0,Williston
RTL,Spirit Lake Municipal Airport,43.387500762939,-95.139198303223,1434.0,Spirit Lake
GMV,Monument Valley Airport,37.0167007446,-110.20099639899999,5192.0,Goulding's Lodge
RCE,Roche Harbor Airport,48.6123008728,-123.138999939,100.0,Roche Harbor
WBB,Stebbins Airport,63.5159988403,-162.277999878,14.0,Stebbins
WEA,Parker County Airport,32.7462997437,-97.6824035645,990.0,Weatherford
DTR,Decatur Shores Airport,48.499801635699995,-122.81400299100001,38.0,Decatur
WSM,Wiseman Airport,67.4046020508,-150.123001099,1180.0,Wiseman
GWV,Glendale Fokker Field,39.948699951200005,-80.7594985962,648.0,Glendale
UKN,Waukon Municipal Airport,43.280498504639,-91.469497680664,1281.0,Waukon
KKI,Akiachak Airport,60.904800415039,-161.42199707031,23.0,Akiachak
BCC,Bear Creek 3 Airport,63.5733160384,-156.149454117,740.0,Bear Creek
KBC,Birch Creek Airport,66.2740020752,-145.82400512700002,450.0,Birch Creek
CZC,Copper Center 2 Airport,61.9412002563,-145.29400634799998,1150.0,Copper Center
ZNC,Nyac Airport,60.9807014465,-159.99400329600002,460.0,Nyac
